prompt_id	condition_family	layer	position_label	token_position	token_string	feature_id	activation	rank	base_prompt_token_count	full_prompt_token_count	forced_prefix_token_count	generated_token_count
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	21223	0.14023402333259583	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	16086	0.13780635595321655	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	25151	0.1366971880197525	21	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	10288	0.13463638722896576	22	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	4839	0.13074614107608795	23	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	5013	0.1304747313261032	24	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	8106	0.1274329125881195	25	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	23052	0.1270948350429535	26	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	14340	0.1258583962917328	27	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	6479	0.11697953194379807	28	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	31259	0.11569680273532867	29	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	8880	0.11314509809017181	30	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	22078	0.11206365376710892	31	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	24346	0.10929729789495468	32	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	7253	0.10413283854722977	33	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	2485	0.10028474032878876	34	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	14057	0.0998445525765419	35	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	19411	0.09622764587402344	36	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	18971	0.0961420014500618	37	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	24130	0.09541995823383331	38	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	30052	0.09300289303064346	39	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	13742	0.09169738739728928	40	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	14949	0.09041352570056915	41	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	22895	0.08848436176776886	42	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	8504	0.08777326345443726	43	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	5744	0.08657669275999069	44	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	4380	0.08484706282615662	45	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	590	0.08364799618721008	46	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	14052	0.08227387070655823	47	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	13187	0.0816686823964119	48	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	14147	0.08156678825616837	49	221	221	0	24
e_only_no_prefix	e_only_no_prefix	15	generated_token_5	225	port	16977	0.08069615066051483	50	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	10802	1.0453124046325684	1	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	12640	0.8944259285926819	2	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	19209	0.35415399074554443	3	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	5482	0.2661517560482025	4	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	31139	0.2544199228286743	5	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	23485	0.25363314151763916	6	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	5247	0.2382853776216507	7	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	29953	0.2363038957118988	8	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	29268	0.22499236464500427	9	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	24685	0.19353507459163666	10	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	8880	0.1685270369052887	11	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	7800	0.16071951389312744	12	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	10303	0.15734881162643433	13	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	22078	0.1425321400165558	14	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	28926	0.14019472897052765	15	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	5884	0.13104307651519775	16	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	7251	0.1259189397096634	17	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	16584	0.12530624866485596	18	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	1626	0.12485453486442566	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	21104	0.12427395582199097	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	23907	0.11760632693767548	21	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	2710	0.11736764013767242	22	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	16760	0.11557020992040634	23	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	10786	0.10924781858921051	24	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	10795	0.10833815485239029	25	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	18965	0.10797269642353058	26	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	28159	0.10731213539838791	27	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	15347	0.10607358068227768	28	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	5075	0.10511749237775803	29	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	9924	0.10494521260261536	30	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	32767	0.1043708324432373	31	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	8154	0.10426458716392517	32	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	570	0.103389672935009	33	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	12072	0.10249746590852737	34	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	29959	0.10166759788990021	35	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	16487	0.0993821993470192	36	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	10440	0.09738145023584366	37	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	21788	0.09703836590051651	38	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	32203	0.09596182405948639	39	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	4667	0.09478349983692169	40	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	31382	0.09433919936418533	41	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	17809	0.09366068243980408	42	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	17186	0.09301567077636719	43	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	26494	0.09213918447494507	44	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	14459	0.09167288988828659	45	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	18527	0.09001319110393524	46	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	24845	0.08849984407424927	47	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	11785	0.08820253610610962	48	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	6003	0.08820000290870667	49	221	221	0	24
e_only_no_prefix	e_only_no_prefix	16	generated_token_5	225	port	19732	0.08809919655323029	50	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	1833	1.4778231382369995	1	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	23150	0.34315329790115356	2	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	28564	0.32605141401290894	3	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	26598	0.3213055431842804	4	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	6625	0.30402979254722595	5	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	19389	0.2935313880443573	6	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	31831	0.29043856263160706	7	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	14949	0.2792319655418396	8	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	27141	0.2739589810371399	9	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	22279	0.25015169382095337	10	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	25120	0.2335614711046219	11	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	7915	0.23151180148124695	12	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	24880	0.23133975267410278	13	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	10545	0.22958660125732422	14	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	27624	0.22921618819236755	15	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	15125	0.22532859444618225	16	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	7800	0.22007009387016296	17	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	15697	0.21878519654273987	18	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	16382	0.21877533197402954	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	1019	0.2170361429452896	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	19811	0.2095271497964859	21	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	1710	0.20712019503116608	22	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	7238	0.20665140450000763	23	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	20454	0.2055206596851349	24	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	5152	0.1943158209323883	25	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	6289	0.19280606508255005	26	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	22021	0.19138863682746887	27	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	13055	0.18755730986595154	28	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	29861	0.18610933423042297	29	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	13543	0.1827070713043213	30	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	1604	0.18181836605072021	31	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	20231	0.1817154884338379	32	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	12034	0.18091484904289246	33	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	19329	0.1804981231689453	34	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	1288	0.1693425476551056	35	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	13773	0.16919761896133423	36	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	17337	0.1622850000858307	37	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	13898	0.1609983742237091	38	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	31063	0.16097956895828247	39	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	31696	0.15881869196891785	40	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	31363	0.1583004891872406	41	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	9701	0.15686190128326416	42	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	3271	0.15603801608085632	43	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	30050	0.15524211525917053	44	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	28808	0.14370957016944885	45	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	26967	0.1428220272064209	46	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	24513	0.14278507232666016	47	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	8393	0.14118355512619019	48	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	22681	0.13998062908649445	49	221	221	0	24
e_only_no_prefix	e_only_no_prefix	24	generated_token_5	225	port	10129	0.1386355459690094	50	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	11175	1.4182910919189453	1	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	18605	0.5380806922912598	2	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	2938	0.4035801887512207	3	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	6349	0.38206735253334045	4	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	26598	0.3653755486011505	5	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	7238	0.3376144766807556	6	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	3177	0.2915325164794922	7	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	3597	0.2690800428390503	8	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	6241	0.255648672580719	9	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	30253	0.25056779384613037	10	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	9991	0.24849459528923035	11	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	31225	0.24780870974063873	12	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	24880	0.24604110419750214	13	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	11362	0.24541473388671875	14	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	16298	0.2324439138174057	15	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	8335	0.2261851727962494	16	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	12034	0.22434212267398834	17	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	12991	0.22323280572891235	18	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	10475	0.22226986289024353	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	6257	0.22157993912696838	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	26201	0.2215643972158432	21	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	173	0.2205279916524887	22	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	10545	0.2194504588842392	23	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	9848	0.21418529748916626	24	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	11883	0.2140679657459259	25	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	11542	0.20332050323486328	26	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	6700	0.20164227485656738	27	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	23757	0.19716991484165192	28	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	9779	0.1938595175743103	29	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	6927	0.190525084733963	30	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	29744	0.19043311476707458	31	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	21401	0.1903933882713318	32	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	27843	0.1899893432855606	33	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	10216	0.18855255842208862	34	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	19255	0.18346598744392395	35	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	30898	0.18046069145202637	36	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	8493	0.17877545952796936	37	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	281	0.17860724031925201	38	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	1421	0.1785310059785843	39	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	5541	0.178074449300766	40	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	19827	0.17608894407749176	41	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	5597	0.17236720025539398	42	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	2042	0.17216920852661133	43	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	3048	0.17127035558223724	44	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	24052	0.16924385726451874	45	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	1525	0.16396883130073547	46	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	20253	0.16305498778820038	47	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	26597	0.16215895116329193	48	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	18848	0.1606127917766571	49	221	221	0	24
e_only_no_prefix	e_only_no_prefix	25	generated_token_5	225	port	9331	0.15854531526565552	50	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	30201	1.4098148345947266	1	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	2938	1.045229196548462	2	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	26395	0.47679299116134644	3	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	19389	0.4763317108154297	4	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	5412	0.41866445541381836	5	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	26598	0.368346631526947	6	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	11145	0.300505667924881	7	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	7982	0.29536086320877075	8	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	10954	0.2763134241104126	9	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	28289	0.27606427669525146	10	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	18198	0.26656222343444824	11	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	31206	0.2654884457588196	12	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	23437	0.2594941258430481	13	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	1953	0.2575395107269287	14	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	14949	0.24983978271484375	15	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	25960	0.24982672929763794	16	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	12991	0.23360764980316162	17	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	3918	0.23147791624069214	18	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	12034	0.2201610803604126	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	25800	0.21853548288345337	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	32706	0.20448321104049683	21	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	8882	0.20072519779205322	22	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	271	0.19833002984523773	23	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	1438	0.19802232086658478	24	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	4893	0.19731813669204712	25	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	29131	0.19557246565818787	26	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	2042	0.19381526112556458	27	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	16255	0.19298984110355377	28	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	31664	0.18844541907310486	29	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	23287	0.1873098611831665	30	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	15276	0.1868017017841339	31	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	11397	0.18239930272102356	32	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	11175	0.18172791600227356	33	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	1162	0.1796625554561615	34	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	30450	0.17454436421394348	35	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	17846	0.1683230698108673	36	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	20174	0.16558672487735748	37	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	10337	0.16541120409965515	38	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	30205	0.16292519867420197	39	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	19456	0.1626497060060501	40	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	11256	0.1610558182001114	41	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	704	0.16072186827659607	42	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	23662	0.15971866250038147	43	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	8878	0.1566041111946106	44	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	3748	0.1565503478050232	45	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	15582	0.15595608949661255	46	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	32650	0.1552739441394806	47	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	5423	0.15424339473247528	48	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	26723	0.15393905341625214	49	221	221	0	24
e_only_no_prefix	e_only_no_prefix	26	generated_token_5	225	port	707	0.14988401532173157	50	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	2961	0.9120064973831177	1	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	19512	0.45696917176246643	2	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	32654	0.343664288520813	3	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	6681	0.3369618058204651	4	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	11393	0.29748061299324036	5	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	25196	0.29453596472740173	6	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	26685	0.2635204792022705	7	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	31523	0.2269095480442047	8	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	676	0.18411241471767426	9	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	32427	0.18166202306747437	10	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	26226	0.17902815341949463	11	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	4479	0.17850306630134583	12	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	26222	0.17720071971416473	13	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	30501	0.17598965764045715	14	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	32212	0.1693570464849472	15	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	11831	0.16207459568977356	16	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	7086	0.16160255670547485	17	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	21381	0.15840238332748413	18	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	32183	0.1557326316833496	19	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	667	0.15450260043144226	20	221	221	0	24
e_only_no_prefix	e_only_no_prefix	14	generated_token_10	230	ē	23122	0.15258201956748962	21	221	221	0	24
